,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
2332,350,GREECE,GREECE,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,10475,9.256746292,10,7.135231495,2,6.981999874,8.851114273,9.255122185,western democracies and japan,1,0,0,0,0,0,0,0,21.79999924,3.126760483,2917,0,1,0.098645091,0.058666945,0.970000029,0.017000001,3,0.039399981,98,1,1.299999952,0,10,0,0,1,0.098645091,0,0,6.982165813,9.255122185,3.126760483,1,10,0,0,0,0,NA,NA,NA,0,0
2333,350,GREECE,GREECE,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,10522,9.261223793,10,7.363839149,2,7.135000229,8.872799873,9.256746292,western democracies and japan,1,0,0,0,0,0,0,0,21.79999924,3.126760483,2917,0,1,0.098645091,0.058666945,0.970000029,0.017000001,3,0.039399981,98,1,1.299999952,0,10,0,0,1,0.098645091,0,0,7.135231495,9.256746292,3.126760483,1,10,0,0,0,0,NA,NA,NA,0,0
2334,350,GREECE,GREECE,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,10547.62988,9.263656616,10,7.620156765,2,7.363999844,8.904336929,9.261223793,western democracies and japan,1,0,0,0,0,0,0,0,21.79999924,3.126760483,2917,0,1,0.098645091,0.058666945,0.970000029,0.017000001,3,0.039399981,98,1,1.299999952,0,10,0,0,1,0.098645091,0,0,7.363839149,9.261223793,3.126760483,1,10,0,0,0,0,NA,NA,NA,0,0
2335,350,GREECE,GREECE,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,10,7.858250618,2,7.619999886,8.938551903,9.263656616,western democracies and japan,1,0,0,0,0,0,0,0,21.79999924,3.126760483,2917,0,1,0.098645091,0.058666945,0.970000029,0.017000001,3,0.039399981,98,1,1.299999952,0,10,0,0,1,0.098645091,0,0,7.620156765,9.263656616,3.126760483,1,NA,0,0,0,0,NA,NA,NA,0,0
2371,352,CYPRUS,CYPRUS,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,733,6.597145557,10,10.03767776,2,9.552000046,9.164484978,6.587550163,n. africa and the middle east,0,0,0,0,0,1,1,0,9,2.302585125,1952,0,0,0.348582923,0.35920006,0.779999971,0.180000007,2,0.357599974,78,18,18,0,10,0,0,1,0.348582923,0,0,9.551799774,6.587550163,2.302585125,0,10,0,0,0,0,NA,NA,NA,0,0
2372,352,CYPRUS,CYPRUS,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,740,6.606650352,10,10.13163853,2,10.03800011,9.214100838,6.597145557,n. africa and the middle east,0,0,0,0,0,1,1,0,9,2.302585125,1952,0,0,0.348582923,0.35920006,0.779999971,0.180000007,2,0.357599974,78,18,18,0,10,0,0,1,0.348582923,0,0,10.03767776,6.597145557,2.302585125,0,10,0,0,0,0,NA,NA,NA,0,0
2373,352,CYPRUS,CYPRUS,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,746.7399902,6.615716934,10,10.29621696,2,10.13199997,9.223418236,6.606650352,n. africa and the middle east,0,0,0,0,0,1,1,0,9,2.302585125,1952,0,0,0.348582923,0.35920006,0.779999971,0.180000007,2,0.357599974,78,18,18,0,10,0,0,1,0.348582923,0,0,10.13163853,6.606650352,2.302585125,0,10,0,0,0,0,NA,NA,NA,0,0
2374,352,CYPRUS,CYPRUS,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,753.3499756,6.624529839,10,10.65594578,2,10.29599953,9.239531517,6.615716934,n. africa and the middle east,0,0,0,0,0,1,1,0,9,2.302585125,1952,0,0,0.348582923,0.35920006,0.779999971,0.180000007,2,0.357599974,78,18,18,0,10,0,0,1,0.348582923,0,0,10.29621696,6.615716934,2.302585125,0,10,0,0,0,0,NA,NA,NA,0,0
2375,352,CYPRUS,CYPRUS,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,10,11.04072285,2,10.65600014,9.273873329,6.624529839,n. africa and the middle east,0,0,0,0,0,1,1,0,9,2.302585125,1952,0,0,0.348582923,0.35920006,0.779999971,0.180000007,2,0.357599974,78,18,18,0,10,0,0,1,0.348582923,0,0,10.65594578,6.624529839,2.302585125,0,NA,0,0,0,0,NA,NA,NA,0,0
3637,484,CONGO,CONGO,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,2561,7.848153114,5,2.000896454,2,1.978999972,7.590505123,7.819817066,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,903,1,0,0.657212377,0.877699971,0.209999993,0.189999998,17,0.519199967,50,48,2,0,5,1,1,0,0.657212377,0,0,1.979313374,7.819817066,0,0,5,1,0,0,0,NA,NA,NA,1,0
3638,484,CONGO,CONGO,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,2633.719971,7.876152515,5,1.861986399,2,2.000999928,7.601350307,7.848153114,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,903,1,0,0.657212377,0.877699971,0.209999993,0.189999998,17,0.519199967,50,48,2,0,5,0,1,0,0.657212377,0,0,2.000896454,7.848153114,0,0,5,1,0,0,0,NA,NA,NA,1,0
3639,484,CONGO,CONGO,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,2707.600098,7.90381813,-6,1.800312996,2,1.861999989,7.529399395,7.876152515,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,903,1,0,0.657212377,0.877699971,0.209999993,0.189999998,17,0.519199967,50,48,2,0,5,0,1,0,0.657212377,0,0,1.861986399,7.876152515,0,0,5,0,0,1,1,NA,NA,NA,1,0
3640,484,CONGO,CONGO,0,1998,1,1,0,1,1,2,1,Factional fighting,1,1,1998-99,2782.620117,7.931148052,-6,1.816591978,2,1.799999952,7.495715618,7.90381813,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,903,1,0,0.657212377,0.877699971,0.209999993,0.189999998,17,0.519199967,50,48,2,0,-6,1,0,0,0.657212377,0,1,1.800312996,7.90381813,0,0,-6,0,0,1,0,NA,NA,NA,0,1
3641,484,CONGO,CONGO,0,1999,1,1,1,0,0,NA,NA,,NA,NA,,NA,NA,-6,1.715162635,2,1.817000031,7.50471735,7.931148052,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,903,1,0,0.657212377,0.877699971,0.209999993,0.189999998,17,0.519199967,50,48,2,0,-6,1,0,0,0.657212377,1,0,1.816591978,7.931148052,0,0,NA,0,0,1,0,NA,NA,NA,0,1
2435,359,MOLDOVA,MOLDOVA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,4339,8.37539959,7,1.668464065,2,1.68900001,7.431685448,8.37747097,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,428,0,0,0.551569521,0.510300994,0.644999981,0.268000007,4,0.039200008,98,2,0,0,7,0,0,1,0.551569521,0,0,1.688651562,8.37747097,0,0,7,0,0,0,0,NA,NA,NA,1,0
2436,359,MOLDOVA,MOLDOVA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,4325,8.372167587,7,1.575106978,2,1.667999983,7.419658661,8.37539959,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,428,0,0,0.551569521,0.510300994,0.644999981,0.268000007,4,0.039200008,98,2,0,0,7,0,0,1,0.551569521,0,0,1.668464065,8.37539959,0,0,7,0,0,0,0,NA,NA,NA,0,0
2437,359,MOLDOVA,MOLDOVA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,4312,8.369156837,7,1.605133414,2,1.575000048,7.362078667,8.372167587,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,428,0,0,0.551569521,0.510300994,0.644999981,0.268000007,4,0.039200008,98,2,0,0,7,0,0,1,0.551569521,0,0,1.575106978,8.372167587,0,0,7,0,0,0,0,NA,NA,NA,0,0
2438,359,MOLDOVA,MOLDOVA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,4298,8.365904808,7,1.50568831,2,1.605000019,7.380962372,8.369156837,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,428,0,0,0.551569521,0.510300994,0.644999981,0.268000007,4,0.039200008,98,2,0,0,7,0,0,1,0.551569521,0,0,1.605133414,8.369156837,0,0,7,0,0,0,0,NA,NA,NA,0,0
2439,359,MOLDOVA,MOLDOVA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,7,1.445147395,2,1.506000042,7.317005634,8.365904808,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,428,0,0,0.551569521,0.510300994,0.644999981,0.268000007,4,0.039200008,98,2,0,0,7,0,0,1,0.551569521,0,0,1.50568831,8.365904808,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2490,360,ROMANIA,ROMANIA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,22681,10.02928257,5,1.765885472,2,1.644999981,7.405461311,10.0314846,e. europe and the former soviet union,0,1,0,0,0,0,0,0,17,2.890371799,2544,0,0,0.252163053,0.299761057,0.829999983,0.082999997,3,0.470399976,70,18,0.200000003,0,5,0,1,0,0.252163053,0,0,1.644943118,10.0314846,2.890371799,0,5,0,0,0,0,NA,NA,NA,0,0
2491,360,ROMANIA,ROMANIA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,22608,10.02605915,8,1.840870261,2,1.766000032,7.476407528,10.02928257,e. europe and the former soviet union,0,1,0,0,0,0,0,0,17,2.890371799,2544,0,0,0.252163053,0.299761057,0.829999983,0.082999997,3,0.470399976,70,18,0.200000003,0,5,0,1,0,0.252163053,0,0,1.765885472,10.02928257,2.890371799,0,5,0,0,0,0,NA,NA,NA,0,0
2492,360,ROMANIA,ROMANIA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,22554,10.02366734,8,1.723535657,2,1.840999961,7.517993927,10.02605915,e. europe and the former soviet union,0,1,0,0,0,0,0,0,17,2.890371799,2544,0,0,0.252163053,0.299761057,0.829999983,0.082999997,3,0.470399976,70,18,0.200000003,0,8,1,0,1,0.252163053,0,0,1.840870261,10.02605915,2.890371799,0,8,0,0,0,0,NA,NA,NA,0,0
2493,360,ROMANIA,ROMANIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,22484.56055,10.02058411,8,1.643442154,2,1.723999977,7.452133179,10.02366734,e. europe and the former soviet union,0,1,0,0,0,0,0,0,17,2.890371799,2544,0,0,0.252163053,0.299761057,0.829999983,0.082999997,3,0.470399976,70,18,0.200000003,0,8,1,0,1,0.252163053,0,0,1.723535657,10.02366734,2.890371799,0,8,0,0,0,0,NA,NA,NA,0,0
2494,360,ROMANIA,ROMANIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,1.594043016,2,1.643000007,7.404548168,10.02058411,e. europe and the former soviet union,0,1,0,0,0,0,0,0,17,2.890371799,2544,0,0,0.252163053,0.299761057,0.829999983,0.082999997,3,0.470399976,70,18,0.200000003,0,8,1,0,1,0.252163053,0,0,1.643442154,10.02058411,2.890371799,0,NA,0,0,0,0,NA,NA,NA,0,0
2545,365,RUSSIA,RUSSIA,0,1995,1,1,1,0,0,NA,NA,,NA,NA,,148140.9844,11.90592003,4,4.651108742,2,4.846000195,8.485863686,11.90723515,e. europe and the former soviet union,0,1,0,0,0,0,0,0,14.19999886,2.721295357,5661,1,1,0.333092988,0.332997978,0.814999998,0.037999999,4,0.445599973,72,16,10,0,4,1,1,0,0.333092988,1,0,4.845780849,11.90723515,2.721295357,1,4,1,0,1,0,NA,NA,NA,1,1
2546,365,RUSSIA,RUSSIA,0,1996,1,1,1,0,0,NA,NA,,NA,NA,,147739.0156,11.90320301,4,4.505196571,2,4.651000023,8.444861412,11.90592003,e. europe and the former soviet union,0,1,0,0,0,0,0,0,14.19999886,2.721295357,5661,1,1,0.333092988,0.332997978,0.814999998,0.037999999,4,0.445599973,72,16,10,0,4,0,1,0,0.333092988,1,0,4.651108742,11.90592003,2.721295357,1,4,1,0,1,0,NA,NA,NA,1,1
2547,365,RUSSIA,RUSSIA,0,1997,0,0,1,0,0,NA,NA,,NA,NA,,147307.0156,11.90027428,4,4.559166908,2,4.505000114,8.412986755,11.90320301,e. europe and the former soviet union,0,1,0,0,0,0,0,0,14.19999886,2.721295357,5661,1,1,0.333092988,0.332997978,0.814999998,0.037999999,4,0.445599973,72,16,10,0,4,0,1,0,0.333092988,1,0,4.505196571,11.90320301,2.721295357,1,4,0,0,0,0,NA,NA,NA,1,1
2548,365,RUSSIA,RUSSIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,146919.0156,11.89763641,4,4.350653172,2,4.559000015,8.424895287,11.90027428,e. europe and the former soviet union,0,1,0,0,0,0,0,0,14.19999886,2.721295357,5661,1,1,0.333092988,0.332997978,0.814999998,0.037999999,4,0.445599973,72,16,10,0,4,0,1,0,0.333092988,0,0,4.559166908,11.90027428,2.721295357,1,4,0,0,0,0,NA,NA,NA,0,0
2549,365,RUSSIA,RUSSIA,0,1999,1,1,0,1,1,1,3,Chechnya II,0,2,1999-  ,NA,NA,4,4.508300781,2,4.350999832,8.378081322,11.89763641,e. europe and the former soviet union,0,1,0,0,0,0,0,0,14.19999886,2.721295357,5661,1,1,0.333092988,0.332997978,0.814999998,0.037999999,4,0.445599973,72,16,10,0,4,0,1,0,0.333092988,0,1,4.350653172,11.89763641,2.721295357,1,NA,0,0,1,1,NA,NA,NA,0,0
2554,366,ESTONIA,ESTONIA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,1484,7.302496433,6,4.198243141,2,3.984999895,8.290359497,7.312553406,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,318,0,0,0.524307847,0.511049986,0.639999986,0.280000001,1,0.554399967,62,20,0,0,6,0,0,1,0.524307847,0,0,3.985266685,7.312553406,0,0,6,0,0,0,0,NA,NA,NA,0,0
2555,366,ESTONIA,ESTONIA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,1466,7.29029274,6,4.406973839,2,4.197999954,8.342421532,7.302496433,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,318,0,0,0.524307847,0.511049986,0.639999986,0.280000001,1,0.554399967,62,20,0,0,6,0,0,1,0.524307847,0,0,4.198243141,7.302496433,0,0,6,0,0,0,0,NA,NA,NA,0,0
2556,366,ESTONIA,ESTONIA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,1457.98999,7.284813881,6,4.911813736,2,4.407000065,8.390943527,7.29029274,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,318,0,0,0.524307847,0.511049986,0.639999986,0.280000001,1,0.554399967,62,20,0,0,6,0,0,1,0.524307847,0,0,4.406973839,7.29029274,0,0,6,0,0,0,0,NA,NA,NA,0,0
2557,366,ESTONIA,ESTONIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,1443.349976,7.274722099,6,5.17284584,2,4.912000179,8.499398232,7.284813881,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,318,0,0,0.524307847,0.511049986,0.639999986,0.280000001,1,0.554399967,62,20,0,0,6,0,0,1,0.524307847,0,0,4.911813736,7.284813881,0,0,6,0,0,0,0,NA,NA,NA,0,0
2558,366,ESTONIA,ESTONIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,6,5.143154621,2,5.172999859,8.551177979,7.274722099,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,318,0,0,0.524307847,0.511049986,0.639999986,0.280000001,1,0.554399967,62,20,0,0,6,0,0,1,0.524307847,0,0,5.17284584,7.274722099,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2563,367,LATVIA,LATVIA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,2516,7.830425739,8,3.440410137,2,3.421999931,8.137942314,7.843063831,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,312,0,0,0.609375,0.585049987,0.564999998,0.30399999,2,0.622399986,57,15,0,0,8,0,0,1,0.609375,0,0,3.421868563,7.843063831,0,0,8,0,0,0,0,NA,NA,NA,0,0
2564,367,LATVIA,LATVIA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,2491,7.820439339,8,3.589751959,2,3.440000057,8.143345833,7.830425739,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,312,0,0,0.609375,0.585049987,0.564999998,0.30399999,2,0.622399986,57,15,0,0,8,0,0,1,0.609375,0,0,3.440410137,7.830425739,0,0,8,0,0,0,0,NA,NA,NA,0,0
2565,367,LATVIA,LATVIA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,2465,7.809947014,8,3.930747271,2,3.589999914,8.185838699,7.820439339,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,312,0,0,0.609375,0.585049987,0.564999998,0.30399999,2,0.622399986,57,15,0,0,8,0,0,1,0.609375,0,0,3.589751959,7.820439339,0,0,8,0,0,0,0,NA,NA,NA,0,0
2566,367,LATVIA,LATVIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,2441.429932,7.800339222,8,4.119371891,2,3.930999994,8.276584625,7.809947014,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,312,0,0,0.609375,0.585049987,0.564999998,0.30399999,2,0.622399986,57,15,0,0,8,0,0,1,0.609375,0,0,3.930747271,7.809947014,0,0,8,0,0,0,0,NA,NA,NA,0,0
2567,367,LATVIA,LATVIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,4.151877403,2,4.118999958,8.323455811,7.800339222,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,312,0,0,0.609375,0.585049987,0.564999998,0.30399999,2,0.622399986,57,15,0,0,8,0,0,1,0.609375,0,0,4.119371891,7.800339222,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2572,368,LITHUANIA,LITHUANI,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,3715,8.220133781,10,2.650408983,2,2.562000036,7.848473549,8.221747398,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,292,0,0,0.346490681,0.337639034,0.805999994,0.086999997,1,0.454599977,69,26,0,0,10,0,0,1,0.346490681,0,0,2.561820745,8.221747398,0,0,10,0,0,0,0,NA,NA,NA,0,0
2573,368,LITHUANIA,LITHUANI,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,3709,8.218517303,10,2.779704809,2,2.650000095,7.882469177,8.220133781,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,292,0,0,0.346490681,0.337639034,0.805999994,0.086999997,1,0.454599977,69,26,0,0,10,0,0,1,0.346490681,0,0,2.650408983,8.220133781,0,0,10,0,0,0,0,NA,NA,NA,0,0
2574,368,LITHUANIA,LITHUANI,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,3705.590088,8.217597961,10,2.984775305,2,2.779999971,7.930099964,8.218517303,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,292,0,0,0.346490681,0.337639034,0.805999994,0.086999997,1,0.454599977,69,26,0,0,10,0,0,1,0.346490681,0,0,2.779704809,8.218517303,0,0,10,0,0,0,0,NA,NA,NA,0,0
2575,368,LITHUANIA,LITHUANI,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,3697.370117,8.215376854,10,3.139543533,2,2.984999895,8.001279831,8.217597961,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,292,0,0,0.346490681,0.337639034,0.805999994,0.086999997,1,0.454599977,69,26,0,0,10,0,0,1,0.346490681,0,0,2.984775305,8.217597961,0,0,10,0,0,0,0,NA,NA,NA,0,0
2576,368,LITHUANIA,LITHUANI,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,10,3.010082245,2,3.140000105,8.051832199,8.215376854,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,292,0,0,0.346490681,0.337639034,0.805999994,0.086999997,1,0.454599977,69,26,0,0,10,0,0,1,0.346490681,0,0,3.139543533,8.215376854,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2581,369,UKRAINE,UKRAINE,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,51531,10.84993839,6,2.582422495,2,2.917999983,7.978489399,10.85747814,e. europe and the former soviet union,0,1,0,0,0,0,0,0,4.721266747,1.744190216,2061,0,0,0.418604672,0.418599963,0.730000019,0.219999999,2,0.639999986,55,20,0,0,6,0,0,1,0.418604672,0,0,2.917520761,10.85747814,1.744190216,0,6,0,0,0,0,NA,NA,NA,0,0
2582,369,UKRAINE,UKRAINE,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,51114,10.84181404,7,2.342005968,2,2.582000017,7.856483459,10.84993839,e. europe and the former soviet union,0,1,0,0,0,0,0,0,4.721266747,1.744190216,2061,0,0,0.418604672,0.418599963,0.730000019,0.219999999,2,0.639999986,55,20,0,0,6,0,0,1,0.418604672,0,0,2.582422495,10.84993839,1.744190216,0,6,0,0,0,0,NA,NA,NA,0,0
2583,369,UKRAINE,UKRAINE,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,50698,10.83364201,7,2.290663481,2,2.342000008,7.758762836,10.84181404,e. europe and the former soviet union,0,1,0,0,0,0,0,0,4.721266747,1.744190216,2061,0,0,0.418604672,0.418599963,0.730000019,0.219999999,2,0.639999986,55,20,0,0,7,0,0,1,0.418604672,0,0,2.342005968,10.84181404,1.744190216,0,7,0,0,0,0,NA,NA,NA,0,0
2584,369,UKRAINE,UKRAINE,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,50272,10.8252039,7,2.265146732,2,2.290999889,7.736597061,10.83364201,e. europe and the former soviet union,0,1,0,0,0,0,0,0,4.721266747,1.744190216,2061,0,0,0.418604672,0.418599963,0.730000019,0.219999999,2,0.639999986,55,20,0,0,7,0,0,1,0.418604672,0,0,2.290663481,10.83364201,1.744190216,0,7,0,0,0,0,NA,NA,NA,0,0
2585,369,UKRAINE,UKRAINE,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,7,2.271668673,2,2.265000105,7.725394726,10.8252039,e. europe and the former soviet union,0,1,0,0,0,0,0,0,4.721266747,1.744190216,2061,0,0,0.418604672,0.418599963,0.730000019,0.219999999,2,0.639999986,55,20,0,0,7,0,0,1,0.418604672,0,0,2.265146732,10.8252039,1.744190216,0,NA,0,0,0,0,NA,NA,NA,0,0
2590,370,BELARUS,BELARUS,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,10329,9.242711067,0,3.311613083,2,3.684999943,8.212028503,9.245321274,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,256,0,0,0.402913809,0.371654034,0.779999971,0.131999999,1,0.319999993,80,20,0,0,7,0,0,1,0.402913809,0,0,3.685008526,9.245321274,0,0,7,0,0,0,0,NA,NA,NA,0,0
2591,370,BELARUS,BELARUS,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,10298,9.239705086,-7,3.414993048,2,3.312000036,8.105190277,9.242711067,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,256,0,0,0.402913809,0.371654034,0.779999971,0.131999999,1,0.319999993,80,20,0,0,0,1,1,0,0.402913809,0,0,3.311613083,9.242711067,0,0,0,0,0,0,0,NA,NA,NA,0,0
2592,370,BELARUS,BELARUS,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,10267,9.236690521,-7,3.781565428,2,3.414999962,8.135931015,9.239705086,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,256,0,0,0.402913809,0.371654034,0.779999971,0.131999999,1,0.319999993,80,20,0,0,-7,1,0,0,0.402913809,0,0,3.414993048,9.239705086,0,0,-7,0,0,0,0,NA,NA,NA,0,0
2593,370,BELARUS,BELARUS,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,10233,9.233372688,-7,4.133862019,2,3.782000065,8.237893105,9.236690521,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,256,0,0,0.402913809,0.371654034,0.779999971,0.131999999,1,0.319999993,80,20,0,0,-7,1,0,0,0.402913809,0,0,3.781565428,9.236690521,0,0,-7,0,0,0,0,NA,NA,NA,0,0
2594,370,BELARUS,BELARUS,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-7,4.313885689,2,4.133999825,8.326967239,9.233372688,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0,0,256,0,0,0.402913809,0.371654034,0.779999971,0.131999999,1,0.319999993,80,20,0,0,-7,1,0,0,0.402913809,0,0,4.133862019,9.233372688,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2599,371,ARMENIA,ARMENIA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,3760,8.23217392,3,2.227773905,2,2.09100008,7.64531374,8.228711128,e. europe and the former soviet union,0,1,0,0,0,0,0,0,15.53640652,2.805564404,3695,0,0,0.115044236,0.13379997,0.930000007,0.029999999,3,0.112800002,94,6,0,0,6,0,0,1,0.115044236,0,0,2.090823889,8.228711128,2.805564404,0,6,0,0,0,0,NA,NA,NA,0,0
2600,371,ARMENIA,ARMENIA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,3774,8.235890388,-6,2.349690199,2,2.227999926,7.708758354,8.23217392,e. europe and the former soviet union,0,1,0,0,0,0,0,0,15.53640652,2.805564404,3695,0,0,0.115044236,0.13379997,0.930000007,0.029999999,3,0.112800002,94,6,0,0,3,1,1,0,0.115044236,0,0,2.227773905,8.23217392,2.805564404,0,3,0,0,0,0,NA,NA,NA,0,0
2601,371,ARMENIA,ARMENIA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,3787.350098,8.239421844,-6,2.420027971,2,2.349999905,7.762038708,8.235890388,e. europe and the former soviet union,0,1,0,0,0,0,0,0,15.53640652,2.805564404,3695,0,0,0.115044236,0.13379997,0.930000007,0.029999999,3,0.112800002,94,6,0,0,-6,1,0,0,0.115044236,0,0,2.349690199,8.235890388,2.805564404,0,-6,0,0,0,0,NA,NA,NA,0,0
2602,371,ARMENIA,ARMENIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,3800,8.24275589,5,2.587495327,2,2.420000076,7.791534424,8.239421844,e. europe and the former soviet union,0,1,0,0,0,0,0,0,15.53640652,2.805564404,3695,0,0,0.115044236,0.13379997,0.930000007,0.029999999,3,0.112800002,94,6,0,0,-6,1,0,0,0.115044236,0,0,2.420027971,8.239421844,2.805564404,0,-6,0,0,0,0,NA,NA,NA,0,0
2603,371,ARMENIA,ARMENIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,5,2.661953688,2,2.586999893,7.858445644,8.24275589,e. europe and the former soviet union,0,1,0,0,0,0,0,0,15.53640652,2.805564404,3695,0,0,0.115044236,0.13379997,0.930000007,0.029999999,3,0.112800002,94,6,0,0,5,1,1,0,0.115044236,0,0,2.587495327,8.24275589,2.805564404,0,NA,0,0,0,0,NA,NA,NA,0,0
2608,372,GEORGIA,GEORGIA,0,1995,0,0,1,0,0,NA,NA,,NA,NA,,5417,8.597297668,5,1.267915726,2,1.235999942,7.11993742,8.598957062,e. europe and the former soviet union,0,1,0,0,0,0,0,0,60.79999542,4.123903275,5048,0,0,0.495510042,0.490125775,0.700999975,0.081,4,0.545400023,65,11,11,0,4,0,1,0,0.495510042,1,0,1.236373186,8.598957062,4.123903275,0,4,0,0,0,0,NA,NA,NA,1,0
